@relation 'robocall-oneshot-weka.filters.unsupervised.attribute.Remove-R7,16,18,29,34'

@attribute smean numeric
@attribute smax numeric
@attribute smin numeric
@attribute sstandard_deviation numeric
@attribute svariance numeric
@attribute srange numeric
@attribute sskewness numeric
@attribute skurtosis numeric
@attribute squantile25 numeric
@attribute squantile50 numeric
@attribute squantile75 numeric
@attribute smeanCrossingRate numeric
@attribute sPower numeric
@attribute sEntropy numeric
@attribute irrk numeric
@attribute sharpness numeric
@attribute smoothness numeric
@attribute specCentroid numeric
@attribute specStdDev numeric
@attribute specCrest numeric
@attribute specSkewness numeric
@attribute specKurt numeric
@attribute maxFreq numeric
@attribute maxMgx numeric
@attribute numPeaks numeric
@attribute slopeChanges numeric
@attribute numInflectionPoints numeric
@attribute totalPeak numeric
@attribute silentTime numeric
@attribute d2 numeric
@attribute d3 numeric
@attribute d4 numeric
@attribute d5 numeric
@attribute d6 numeric
@attribute d7 numeric
@attribute d8 numeric
@attribute d9 numeric
@attribute d10 numeric
@attribute class {robo,human}

@data
0.000006,0.005989,-0.004329,0.001174,0.000001,0.010318,0.045875,3.3905,-0.000749,-0.000004,0.000809,0,1.5124,56.7763,-0.005194,23600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,208116.4234,61.1969,66.2706,0.005516,-0.32299,63.2027,105.3113,0.005989,705,1411,1037,61,9.4,0.007325,-0.002207,0.002305,0.002445,0.000945,0.001221,0.001763,0.002292,0.003353,human
0.000004,0.00625,-0.004968,0.0012,0.000001,0.011218,0.081101,3.6838,-0.000744,-0.000013,0.000777,0,1.3523,56.7913,-0.007878,20800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,207725.5239,63.1748,67.7352,0.006264,-0.65757,66.1027,105.2779,0.00625,715,1431,1052,62,7.8,-0.02231,-0.005591,-0.00015,0.002324,0.000889,0.00168,0.00263,0.003328,0.004873,human
0.000001,0.004841,-0.003938,0.001199,0.000001,0.008779,0.0274,3.2083,-0.000797,0.000027,0.000791,0,1.2579,56.6499,0.001565,17100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,206916.1646,64.5791,68.7368,0.005513,-0.061201,65.9926,105.2568,0.004841,708,1417,1048,68,8.8,-0.022221,-0.002988,0.003075,0.000115,-0.000001,-0.000085,-0.000011,0.000004,0.000004,human
0.000025,0.26819,-0.35332,0.016292,0.000265,0.62151,-6.1557,249.2787,-0.000833,-0.000009,0.000874,0.99288,570.5109,56.4607,-0.050028,20900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,200612.5834,56.0021,60.0924,0.081929,23.2625,730.1403,105.2612,0.26819,671,1342,1054,71,6.3,0.085107,-0.17945,0.004671,0.038381,-0.002919,0.0074,0.014987,0.017238,0.025501,human
-0.000012,0.005207,-0.015239,0.001253,0.000002,0.020445,-0.85016,13.3759,-0.000803,0.000027,0.000763,1,1.6207,56.721,0.012405,25200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,207448.3727,59.7636,65.5347,0.006988,-0.86128,66.6804,105.3023,0.005207,719,1437,1038,65,5.9,-0.079157,0.006737,0.000183,-0.002397,-0.000833,-0.000873,-0.001352,-0.001794,-0.002634,human
-0.000018,0.006792,-0.015267,0.00137,0.000002,0.022059,-0.94823,13.2475,-0.000863,0.000005,0.000816,1,2.2355,56.9715,0.027515,20600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204820.9014,55.0243,61.7649,0.008205,0.60436,67.6424,105.2556,0.006792,697,1393,1058,72,7,0.086732,0.029795,-0.008436,-0.007558,-0.002185,-0.004812,-0.007205,-0.009168,-0.01347,human
-0.000021,0.00581,-0.018654,0.001271,0.000002,0.024464,-1.9842,29.9214,-0.000776,-0.000043,0.000779,1,1.3166,56.501,0.024957,26900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,208061.1501,54.8759,61.9427,0.006716,0.14137,63.153,105.3028,0.00581,718,1435,1053,50,9.8,-0.065495,0.027322,-0.006598,-0.006577,-0.001914,-0.003436,-0.005322,-0.006764,-0.009938,human
-0.000019,0.005568,-0.020931,0.001277,0.000002,0.026498,-2.2825,38.4748,-0.000749,0.000015,0.000763,1,2.038,56.8947,0.032596,19100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,208001.4256,54.8738,61.733,0.008238,0.39246,63.383,105.258,0.005568,704,1407,1057,60,9,-0.006694,0.046428,-0.008202,-0.009965,-0.002057,-0.005951,-0.009172,-0.01153,-0.016954,human
-0.000017,0.004245,-0.016213,0.001284,0.000002,0.020458,-1.1791,16.511,-0.000798,-0.000042,0.000775,1,1.58,56.96,0.022606,26200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,206104.5477,57.3741,63.6486,0.006559,-0.55769,66.743,105.2649,0.004245,701,1401,1057,63,10,0.039582,0.014358,-0.001622,-0.003146,-0.001251,-0.001773,-0.002995,-0.003802,-0.005596,human
-0.00002,0.004036,-0.015259,0.001231,0.000002,0.019296,-1.8521,24.9115,-0.000747,0.000009,0.000745,1,1.6396,56.9267,0.02861,22200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,208459.9007,54.7325,61.7836,0.005796,0.16456,61.1937,105.2966,0.004036,708,1415,1050,53,8.8,-0.053295,0.030514,-0.006217,-0.008256,-0.002449,-0.004737,-0.007203,-0.00921,-0.013498,human
-0.000022,0.005954,-0.016497,0.001419,0.000002,0.022451,-1.3267,17.5905,-0.000834,-0.000015,0.00083,1,2.3351,56.71,0.031068,20600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205586.1566,55.5947,62.335,0.007227,-0.18854,71.5994,105.264,0.005954,689,1377,1034,75,4.1,0.08117,0.02566,-0.003827,-0.007052,-0.001658,-0.003956,-0.00617,-0.007792,-0.011474,human
-0.00002,0.004707,-0.017537,0.001289,0.000002,0.022244,-1.4993,21.9526,-0.000785,-0.00004,0.000785,1,1.6128,56.9102,0.032323,27800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,207072.3382,55.908,62.7607,0.006736,-0.036051,65.0067,105.3137,0.004707,700,1399,1049,64,8.2,0.019436,0.03175,-0.009215,-0.00801,-0.001979,-0.004864,-0.007499,-0.009472,-0.013921,human
-0.000013,0.005144,-0.0112,0.00129,0.000002,0.016344,-0.25655,6.0284,-0.000863,-0.000041,0.000827,1,1.588,57.0911,0.023993,18300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205438.3519,59.9048,65.6075,0.005797,-0.86485,69.1425,105.274,0.005144,697,1393,1069,65,8.2,0.024988,0.019675,-0.005661,-0.006394,-0.000548,-0.003021,-0.004594,-0.005716,-0.008452,human
-0.000042,0.38648,-0.38375,0.029515,0.000871,0.77023,0.2444,87.3907,-0.001152,-0.000055,0.001157,0.98619,1864.0162,56.0184,-0.065304,12700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,190911.5873,45.9891,50.582,0.26936,126.0611,710.3449,105.01,0.38648,613,1226,1078,93,1.1,0.14016,0.82077,-0.092836,0.035838,0.13364,0.083317,0.09842,0.14768,0.20324,human
-0.000086,0.019768,-0.068442,0.002675,0.000007,0.08821,-14.0951,347.2949,-0.000886,-0.000049,0.000829,0.99905,8.3189,56.6232,0.12518,34100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203999.4484,39.2114,47.9678,0.02021,30.8406,88.7681,105.2884,0.019768,664,1327,1073,87,1.6,-0.15173,0.13718,-0.02443,-0.033643,-0.007389,-0.018708,-0.029032,-0.036583,-0.053863,human
-0.000085,0.017368,-0.064597,0.002543,0.000006,0.081965,-14.689,362.3253,-0.000855,-0.000032,0.000816,0.99905,6.5504,56.5911,0.11913,29400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204747.4257,39.4092,48.2413,0.018242,29.4087,84.9377,105.287,0.017368,655,1309,1057,73,8.3,-0.00403,0.10374,-0.026931,-0.031291,-0.008664,-0.017219,-0.026533,-0.033741,-0.049575,human
-0.000087,0.017511,-0.067505,0.002638,0.000007,0.085016,-14.9309,371.6762,-0.000917,-0.000021,0.000876,0.99905,7.8925,56.44,0.12694,34600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203752.6821,39.872,48.6944,0.020572,28.9417,90.0249,105.2873,0.017511,684,1367,1037,81,4.3,-0.16211,0.12657,-0.028357,-0.033869,-0.008679,-0.019039,-0.02922,-0.037073,-0.05448,human
-0.000084,0.014494,-0.063144,0.002577,0.000007,0.077638,-12.7609,302.2323,-0.000924,-0.000006,0.000899,0.99905,6.9194,56.5798,0.12771,34000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,201512.9384,41.0205,49.7373,0.018527,24.9081,91.2793,105.2798,0.014494,667,1333,1050,84,3.1,-0.081912,0.11791,-0.024157,-0.031645,-0.008185,-0.01796,-0.027607,-0.03504,-0.05145,human
-0.000092,0.019312,-0.077842,0.002755,0.000008,0.097154,-15.9712,417.6202,-0.000917,-0.000006,0.00084,0.99905,6.2889,56.3025,0.12292,36700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204271.2474,38.6183,47.3516,0.019852,33.2725,89.8771,105.2902,0.019312,652,1303,1038,79,7,-0.13464,0.10709,-0.027249,-0.031966,-0.008638,-0.016821,-0.025934,-0.032986,-0.048451,human
-0.000106,0.017837,-0.078071,0.00307,0.000009,0.095908,-15.7298,393.1623,-0.000948,0.000014,0.00089,0.99905,10.3085,56.6604,0.15354,31000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202129.3395,38.0999,46.9536,0.023815,39.9761,97.8874,105.2859,0.017837,683,1365,1028,83,4.2,-0.009142,0.14018,-0.036342,-0.040227,-0.010972,-0.022605,-0.034695,-0.044107,-0.064775,human
-0.000108,0.018857,-0.082461,0.003097,0.00001,0.10132,-17.0733,441.519,-0.00089,-0.000049,0.000814,0.99905,9.9992,56.7998,0.15528,36800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203840.5341,37.5364,46.3151,0.023479,41.6469,97.288,105.2817,0.018857,679,1357,1039,75,7.4,0.011702,0.14752,-0.034013,-0.040431,-0.010536,-0.022389,-0.034468,-0.043774,-0.064272,human
-0.000111,0.021569,-0.085484,0.003223,0.00001,0.10705,-17.0989,444.7203,-0.000901,-0.000013,0.000868,0.99905,10.4848,56.6357,0.15791,36600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204036.6222,36.9682,45.705,0.024466,45.8271,99.4902,105.2892,0.021569,668,1335,1030,74,8.8,-0.13784,0.16065,-0.034232,-0.041255,-0.010433,-0.023027,-0.035552,-0.045093,-0.06624,human
-0.000114,0.02033,-0.086129,0.003243,0.00001,0.10646,-17.4981,456.3353,-0.000867,-0.000016,0.000804,0.99905,11.2453,56.685,0.16554,31500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204153.3884,36.74,45.5233,0.026518,47.1255,98.6256,105.2695,0.02033,681,1361,1036,75,8.9,-0.027376,0.1593,-0.036126,-0.044217,-0.0117,-0.024396,-0.037602,-0.047774,-0.070189,human
0.000056,0.23529,-0.38013,0.016265,0.000265,0.61543,-8.8592,307.9207,-0.001086,-0.000004,0.001099,0.9881,565.401,55.751,-0.13997,10500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,193206.988,56.6762,61.4169,0.079651,15.5727,758.8844,104.984,0.23529,617,1234,1032,89,2.3,-0.025079,-0.20361,0.055904,0.045576,0.012742,0.03923,0.058614,0.073832,0.10828,human
-0.000044,0.008934,-0.036024,0.001788,0.000003,0.044958,-6.6496,128.5278,-0.000897,-0.000009,0.000838,0.99905,3.3659,56.5741,0.06023,30500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203933.4867,47.6375,55.8897,0.010416,7.6331,76.7392,105.2772,0.008934,676,1351,1050,80,4.6,-0.004909,0.063135,-0.014606,-0.016967,-0.003734,-0.008678,-0.013496,-0.017062,-0.025107,human
-0.000047,0.009802,-0.036546,0.001815,0.000003,0.046348,-7.7116,154.6109,-0.000921,0.000021,0.000859,0.99905,3.4581,56.5925,0.066431,25700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203632.7116,46.5687,54.908,0.010358,8.901,75.0726,105.2837,0.009802,668,1335,1057,80,6.7,-0.023114,0.05911,-0.008817,-0.018607,-0.004912,-0.009526,-0.014945,-0.019023,-0.027922,human
-0.00005,0.009389,-0.03911,0.001824,0.000003,0.048499,-8.8095,183.6403,-0.000854,0.000019,0.00084,0.99905,3.3416,56.6252,0.070598,31200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205397.5673,45.7074,54.1545,0.011761,10.2312,74.3689,105.2877,0.009389,680,1359,1041,78,5.3,0.063004,0.063906,-0.017106,-0.0183,-0.004663,-0.010243,-0.015843,-0.020117,-0.029562,human
-0.000053,0.011497,-0.041778,0.001903,0.000004,0.053275,-8.5938,180.5001,-0.000908,0.000001,0.000849,0.99905,3.5035,56.5505,0.074628,31800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203738.0288,44.7707,53.082,0.011856,11.3546,77.4228,105.2866,0.011497,657,1313,1042,86,4.8,-0.14518,0.069134,-0.016516,-0.019625,-0.005313,-0.01071,-0.016409,-0.020867,-0.030646,human
-0.000055,0.01122,-0.040736,0.00194,0.000004,0.051955,-8.9628,189.0243,-0.000944,-0.000001,0.000859,0.99905,3.9434,56.2143,0.079735,26100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203502.86,44.8431,53.2895,0.012037,12.2052,77.8638,105.2849,0.01122,656,1311,1066,83,4.6,0.050978,0.073521,-0.015289,-0.022048,-0.005616,-0.011275,-0.017428,-0.022163,-0.032553,human
-0.000061,0.012009,-0.048683,0.002056,0.000004,0.060692,-10.5104,236.4003,-0.000934,-0.000011,0.000857,0.99905,4.0608,56.3826,0.087196,32200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202720.1015,43.5323,52.1619,0.013427,15.5176,78.6215,105.27,0.012009,673,1345,1047,90,4.7,-0.1153,0.078519,-0.016298,-0.022262,-0.005883,-0.011841,-0.018303,-0.023252,-0.034137,human
-0.00007,0.013703,-0.053841,0.00228,0.000005,0.067544,-11.1481,253.4506,-0.000932,-0.000032,0.000914,0.99905,5.3,56.6781,0.097992,28100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202898.1094,43.4381,52.3335,0.014857,17.614,85.1132,105.2676,0.013703,676,1351,1046,93,0.2,-0.01427,0.087327,-0.017529,-0.025638,-0.007064,-0.013534,-0.020972,-0.026648,-0.039166,human
-0.000083,0.016624,-0.069216,0.00257,0.000007,0.085841,-14.4521,362.8948,-0.000881,-0.000036,0.000826,0.99858,5.8533,56.5682,0.11392,35400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204042.2075,40.464,49.3864,0.018912,27.709,87.7545,105.306,0.016624,682,1363,1042,87,5.2,0.013703,0.10803,-0.021083,-0.029627,-0.007528,-0.015551,-0.024092,-0.030558,-0.044928,human
-0.000096,0.019437,-0.077949,0.002886,0.000008,0.097386,-15.7799,399.6294,-0.000908,0.000004,0.000867,0.9981,7.9089,56.6148,0.12936,36800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203199.0805,39.0312,48.0011,0.02115,36.3551,94.2411,105.2762,0.019437,687,1373,1041,69,8.6,-0.096729,0.12607,-0.029712,-0.035292,-0.009322,-0.019261,-0.029639,-0.037627,-0.055295,human
-0.000004,0.032094,-0.03089,0.001849,0.000003,0.062984,0.098981,98.4337,-0.000915,-0.000021,0.000911,1,4.2781,56.2392,-0.014417,8710000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202095.979,61.5753,65.954,0.009323,0.84709,100.0628,104.9981,0.032094,665,1330,1048,87,2,-0.026174,-0.068953,0.016887,0.015152,0.000343,0.009697,0.01456,0.018166,0.026704,human
-0.000045,0.010968,-0.037747,0.001841,0.000003,0.048716,-6.2623,121.6559,-0.000942,-0.000006,0.000892,1,3.0042,56.4563,0.058596,29800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202575.5493,46.6426,54.7445,0.015434,8.3797,77.0458,105.2885,0.010968,658,1315,1052,91,0.8,-0.10883,0.044913,-0.01096,-0.016581,-0.004256,-0.008053,-0.012512,-0.015927,-0.02341,human
-0.000055,0.010014,-0.044624,0.001986,0.000004,0.054638,-9.2014,194.9829,-0.000945,-0.000032,0.000914,1,3.8529,56.2555,0.075087,32600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202384.7606,43.9898,52.3459,0.01535,13.655,78.3076,105.2843,0.010014,653,1305,1044,92,1.2,0.030072,0.064618,-0.015461,-0.019331,-0.005544,-0.010884,-0.016794,-0.021373,-0.031397,human
-0.000061,0.011864,-0.044667,0.002041,0.000004,0.05653,-9.6568,208.6069,-0.000929,-0.000024,0.000866,1,4.5607,56.6936,0.08994,32100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203648.0503,44.5299,53.0717,0.016028,12.9974,81.2121,105.291,0.011864,657,1313,1061,84,3.1,-0.10621,0.081018,-0.0169,-0.021916,-0.006392,-0.012947,-0.019785,-0.025241,-0.036993,human
-0.000063,0.013372,-0.048851,0.002137,0.000005,0.062223,-10.3269,225.1136,-0.000932,0.000021,0.00089,1,4.5921,56.4134,0.08737,28100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203167.5829,42.8087,51.3858,0.014122,17.11,80.0366,105.2818,0.013372,669,1337,1050,87,2.9,0.054588,0.080541,-0.02074,-0.023428,-0.006429,-0.012787,-0.019723,-0.025059,-0.036829,human
-0.000065,0.011825,-0.048569,0.002091,0.000004,0.060394,-11.9461,275.7972,-0.000875,-0.000025,0.000867,1,4.6488,56.5902,0.095003,31900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204800.1393,42.347,50.9668,0.013643,17.5903,77.9415,105.288,0.011825,660,1319,1055,79,4.9,0.000385,0.092699,-0.0169,-0.023532,-0.006318,-0.013444,-0.020833,-0.02643,-0.038832,human
-0.000074,0.014169,-0.063367,0.002429,0.000006,0.077536,-12.8458,311.2108,-0.000969,-0.000016,0.000929,1,5.262,56.4363,0.097926,29900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,201066.6407,41.8803,50.5766,0.016703,21.7246,88.1429,105.3219,0.014169,673,1345,1040,90,2.2,-0.10319,0.078336,-0.020953,-0.026173,-0.007244,-0.013949,-0.021602,-0.027487,-0.040401,human
